counts_1_2,counts_2_3,counts_1_3,timestamp
22, 20, 19, Tue Nov 29 16:39:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
17, 17, 15, Tue Nov 29 16:40:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
24, 25, 26, Tue Nov 29 16:41:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
19, 20, 18, Tue Nov 29 16:42:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
16, 12, 13, Tue Nov 29 16:43:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
15, 17, 13, Tue Nov 29 16:44:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
19, 23, 21, Tue Nov 29 16:45:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
11, 16, 16, Tue Nov 29 16:46:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
10, 9, 10, Tue Nov 29 16:47:03 202222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
11, 10, 12, Tue Nov 29 16:48:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
47, 22, 24, Tue Nov 29 16:49:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
22, 17, 18, Tue Nov 29 16:50:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
27, 23, 24, Tue Nov 29 16:51:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
13, 13, 17, Tue Nov 29 16:52:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
16, 16, 16, Tue Nov 29 16:53:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
10, 13, 11, Tue Nov 29 16:54:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
20, 21, 21, Tue Nov 29 16:55:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
14, 15, 19, Tue Nov 29 16:56:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
8, 12, 12, Tue Nov 29 16:57:03 202222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
18, 15, 16, Tue Nov 29 16:58:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
20, 16, 14, Tue Nov 29 16:59:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
20, 17, 18, Tue Nov 29 17:00:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
20, 21, 13, Tue Nov 29 17:01:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
14, 17, 14, Tue Nov 29 17:02:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
16, 13, 11, Tue Nov 29 17:03:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
19, 19, 17, Tue Nov 29 17:04:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
12, 19, 14, Tue Nov 29 17:05:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
34, 17, 15, Tue Nov 29 17:06:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
14, 18, 18, Tue Nov 29 17:07:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
13, 13, 13, Tue Nov 29 17:08:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
22, 25, 24, Tue Nov 29 17:09:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
16, 15, 15, Tue Nov 29 17:10:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
12, 13, 13, Tue Nov 29 17:11:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
17, 17, 18, Tue Nov 29 17:12:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
9, 3, 5, Tue Nov 29 17:13:03 20220222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
17, 16, 15, Tue Nov 29 17:14:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
9, 10, 11, Tue Nov 29 17:15:03 202222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
14, 16, 19, Tue Nov 29 17:16:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
21, 18, 19, Tue Nov 29 17:17:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
18, 16, 20, Tue Nov 29 17:18:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
17, 11, 11, Tue Nov 29 17:19:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
13, 18, 18, Tue Nov 29 17:20:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
12, 12, 16, Tue Nov 29 17:21:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
16, 18, 16, Tue Nov 29 17:22:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
24, 14, 19, Tue Nov 29 17:23:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
20, 19, 16, Tue Nov 29 17:24:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
19, 18, 19, Tue Nov 29 17:25:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
12, 14, 15, Tue Nov 29 17:26:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
19, 18, 18, Tue Nov 29 17:27:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
16, 16, 15, Tue Nov 29 17:28:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
45, 23, 18, Tue Nov 29 17:29:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
19, 18, 26, Tue Nov 29 17:30:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
22, 20, 21, Tue Nov 29 17:31:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
23, 20, 20, Tue Nov 29 17:32:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
26, 22, 22, Tue Nov 29 17:33:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
13, 12, 12, Tue Nov 29 17:34:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
22, 21, 22, Tue Nov 29 17:35:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
19, 16, 15, Tue Nov 29 17:36:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
29, 22, 23, Tue Nov 29 17:37:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
21, 18, 19, Tue Nov 29 17:38:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
17, 19, 17, Tue Nov 29 17:39:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
10, 13, 13, Tue Nov 29 17:40:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
17, 21, 18, Tue Nov 29 17:41:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
13, 27, 20, Tue Nov 29 17:42:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
17, 11, 10, Tue Nov 29 17:43:03 20222\xcc&\x14\xd4\xa7\x95\x13\xf5\xc6\x9e]\x92\xf4\xa1\xb1\x1f.\xffJF\xe7Z\xc8\xe6n\xb5s\xac\x8fw\xbc]C\x99\xf8\xea\x07v\x84\xdb\x9a{\xa1\xc7\xb4\xf4\x96\xff\x17}0\x98\xa5\xe8Z\x1b>\xf2&/\x1bl\xb1d\r\n'
