counts_1_3,counts_2_3,counts_1_2,timestamp
14, 9, 14, Fri Jan 20 05:48:53 2023
21, 15, 18, Fri Jan 20 05:49:53 2023
13, 8, 13, Fri Jan 20 05:50:53 2023
17, 12, 19, Fri Jan 20 05:51:53 2023
10, 9, 14, Fri Jan 20 05:52:53 2023
14, 12, 15, Fri Jan 20 05:53:53 2023
13, 9, 18, Fri Jan 20 05:54:53 2023
15, 14, 18, Fri Jan 20 05:57:53 2023
11, 7, 10, Fri Jan 20 05:58:53 2023
14, 13, 15, Fri Jan 20 05:59:53 2023
18, 14, 16, Fri Jan 20 06:00:53 2023
17, 13, 12, Fri Jan 20 06:01:53 2023
15, 17, 26, Fri Jan 20 06:02:53 2023
13, 11, 12, Fri Jan 20 06:03:53 2023
13, 11, 15, Fri Jan 20 06:04:53 2023
11, 18, 13, Fri Jan 20 06:05:53 2023
17, 15, 22, Fri Jan 20 06:06:53 2023
14, 9, 14, Fri Jan 20 06:07:53 2023
12, 8, 18, Fri Jan 20 06:08:53 2023
22, 16, 19, Fri Jan 20 06:09:53 2023
13, 11, 21, Fri Jan 20 06:10:53 2023
12, 15, 17, Fri Jan 20 06:11:53 2023
9, 9, 16, Fri Jan 20 06:12:53 2023
11, 8, 9, Fri Jan 20 06:13:53 2023
18, 14, 17, Fri Jan 20 06:14:53 2023
11, 8, 17, Fri Jan 20 06:15:53 2023
13, 13, 19, Fri Jan 20 06:16:53 2023
14, 13, 21, Fri Jan 20 06:17:53 2023
11, 10, 18, Fri Jan 20 06:18:53 2023
18, 8, 12, Fri Jan 20 06:19:53 2023
13, 6, 23, Fri Jan 20 06:20:53 2023
15, 17, 22, Fri Jan 20 06:21:53 2023
10, 6, 15, Fri Jan 20 06:22:53 2023
19, 14, 18, Fri Jan 20 06:23:53 2023
18, 14, 22, Fri Jan 20 06:24:53 2023
20, 14, 18, Fri Jan 20 06:25:53 2023
19, 16, 22, Fri Jan 20 06:26:53 2023
16, 11, 15, Fri Jan 20 06:29:53 2023
15, 11, 14, Fri Jan 20 06:30:53 2023
15, 6, 18, Fri Jan 20 06:31:53 2023
10, 14, 14, Fri Jan 20 06:32:53 2023
15, 13, 18, Fri Jan 20 06:33:53 2023
13, 16, 15, Fri Jan 20 06:34:53 2023
14, 13, 16, Fri Jan 20 06:35:53 2023
12, 14, 10, Fri Jan 20 06:36:53 2023
13, 13, 14, Fri Jan 20 06:37:53 2023
14, 15, 16, Fri Jan 20 06:38:53 2023
18, 14, 19, Fri Jan 20 06:39:53 2023
12, 11, 17, Fri Jan 20 06:40:53 2023
18, 13, 16, Fri Jan 20 06:41:53 2023
15, 13, 11, Fri Jan 20 06:42:53 2023
16, 14, 11, Fri Jan 20 06:43:53 2023
18, 18, 16, Fri Jan 20 06:44:53 2023
16, 15, 14, Fri Jan 20 06:45:53 2023
11, 11, 17, Fri Jan 20 06:46:53 2023
17, 15, 22, Fri Jan 20 06:47:53 2023
13, 12, 14, Fri Jan 20 06:48:53 2023
21, 18, 22, Fri Jan 20 06:49:53 2023
16, 12, 16, Fri Jan 20 06:50:53 2023
13, 15, 15, Fri Jan 20 06:51:53 2023
19, 19, 24, Fri Jan 20 06:52:53 2023
20, 16, 18, Fri Jan 20 06:53:53 2023
18, 15, 18, Fri Jan 20 06:54:53 2023
21, 20, 20, Fri Jan 20 06:55:53 2023
18, 18, 18, Fri Jan 20 06:56:53 2023
13, 7, 12, Fri Jan 20 06:57:53 2023
12, 12, 12, Fri Jan 20 06:58:53 2023
21, 16, 20, Fri Jan 20 07:01:53 2023
16, 12, 11, Fri Jan 20 07:02:53 2023
19, 12, 15, Fri Jan 20 07:03:53 2023
17, 15, 15, Fri Jan 20 07:04:53 2023
17, 16, 15, Fri Jan 20 07:05:53 2023
19, 13, 22, Fri Jan 20 07:06:53 2023
17, 12, 11, Fri Jan 20 07:07:53 2023
14, 10, 16, Fri Jan 20 07:08:53 2023
9, 11, 15, Fri Jan 20 07:09:53 2023
19, 14, 17, Fri Jan 20 07:10:53 2023
22, 14, 21, Fri Jan 20 07:11:53 2023
20, 19, 17, Fri Jan 20 07:12:53 2023
11, 14, 12, Fri Jan 20 07:13:53 2023
15, 13, 15, Fri Jan 20 07:14:53 2023
17, 10, 20, Fri Jan 20 07:15:53 2023
17, 18, 20, Fri Jan 20 07:16:53 2023
17, 7, 13, Fri Jan 20 07:17:53 2023
23, 20, 21, Fri Jan 20 07:18:53 2023
20, 23, 21, Fri Jan 20 07:19:53 2023
20, 20, 18, Fri Jan 20 07:20:53 2023
11, 6, 10, Fri Jan 20 07:21:53 2023
27, 22, 22, Fri Jan 20 07:22:53 2023
20, 17, 16, Fri Jan 20 07:23:53 2023
9, 4, 7, Fri Jan 20 07:24:53 2023
21, 19, 17, Fri Jan 20 07:25:53 2023
14, 12, 17, Fri Jan 20 07:26:53 2023
15, 12, 16, Fri Jan 20 07:27:53 2023
18, 15, 19, Fri Jan 20 07:28:53 2023
15, 17, 20, Fri Jan 20 07:29:53 2023
22, 16, 13, Fri Jan 20 07:30:53 2023
11, 11, 14, Fri Jan 20 07:33:53 2023
10, 11, 18, Fri Jan 20 07:34:53 2023
18, 8, 14, Fri Jan 20 07:35:53 2023
7, 11, 14, Fri Jan 20 07:36:53 2023
8, 9, 8, Fri Jan 20 07:37:53 2023
11, 12, 15, Fri Jan 20 07:38:53 2023
9, 8, 15, Fri Jan 20 07:39:53 2023
17, 19, 24, Fri Jan 20 07:40:53 2023
18, 16, 21, Fri Jan 20 07:41:53 2023
16, 23, 16, Fri Jan 20 07:42:53 2023
11, 7, 10, Fri Jan 20 07:43:53 2023
11, 9, 9, Fri Jan 20 07:44:53 2023
10, 10, 14, Fri Jan 20 07:45:53 2023
15, 14, 18, Fri Jan 20 07:46:53 2023
14, 13, 14, Fri Jan 20 07:47:53 2023
12, 10, 13, Fri Jan 20 07:48:53 2023
13, 16, 13, Fri Jan 20 07:49:53 2023
11, 11, 16, Fri Jan 20 07:50:53 2023
16, 12, 19, Fri Jan 20 07:51:53 2023
15, 16, 17, Fri Jan 20 07:52:53 2023
19, 14, 18, Fri Jan 20 07:53:53 2023
17, 16, 18, Fri Jan 20 07:54:53 2023
14, 10, 14, Fri Jan 20 07:55:53 2023
20, 10, 14, Fri Jan 20 07:56:53 2023
16, 19, 21, Fri Jan 20 07:57:53 2023
23, 15, 22, Fri Jan 20 07:58:53 2023
8, 9, 14, Fri Jan 20 07:59:53 2023
10, 8, 13, Fri Jan 20 08:00:53 2023
22, 12, 17, Fri Jan 20 08:01:53 2023
16, 14, 22, Fri Jan 20 08:02:53 2023
19, 16, 20, Fri Jan 20 08:05:53 2023
9, 7, 14, Fri Jan 20 08:06:53 2023
13, 9, 16, Fri Jan 20 08:07:53 2023
15, 13, 14, Fri Jan 20 08:08:53 2023
14, 16, 24, Fri Jan 20 08:09:53 2023
20, 16, 17, Fri Jan 20 08:10:53 2023
24, 22, 19, Fri Jan 20 08:11:53 2023
18, 12, 14, Fri Jan 20 08:12:53 2023
17, 16, 17, Fri Jan 20 08:13:53 2023
17, 15, 14, Fri Jan 20 08:14:53 2023
21, 15, 22, Fri Jan 20 08:15:53 2023
20, 17, 26, Fri Jan 20 08:16:53 2023
14, 11, 14, Fri Jan 20 08:17:53 2023
17, 13, 17, Fri Jan 20 08:18:53 2023
17, 20, 16, Fri Jan 20 08:19:53 2023
14, 13, 13, Fri Jan 20 08:20:53 2023
14, 14, 17, Fri Jan 20 08:21:53 2023
15, 14, 16, Fri Jan 20 08:22:53 2023
15, 12, 13, Fri Jan 20 08:23:53 2023
24, 16, 19, Fri Jan 20 08:24:53 2023
19, 11, 19, Fri Jan 20 08:25:53 2023
17, 19, 21, Fri Jan 20 08:26:53 2023
16, 14, 19, Fri Jan 20 08:27:53 2023
11, 7, 12, Fri Jan 20 08:28:53 2023
20, 10, 9, Fri Jan 20 08:29:53 2023
17, 21, 14, Fri Jan 20 08:30:53 2023
10, 10, 13, Fri Jan 20 08:31:53 2023
14, 13, 16, Fri Jan 20 08:32:53 2023
13, 14, 18, Fri Jan 20 08:33:53 2023
18, 15, 15, Fri Jan 20 08:34:53 2023
20, 16, 21, Fri Jan 20 08:37:53 2023
29, 15, 20, Fri Jan 20 08:38:53 2023
13, 7, 8, Fri Jan 20 08:39:53 2023
14, 11, 17, Fri Jan 20 08:40:53 2023
18, 21, 20, Fri Jan 20 08:41:53 2023
10, 11, 13, Fri Jan 20 08:42:53 2023
20, 20, 24, Fri Jan 20 08:43:53 2023
15, 10, 18, Fri Jan 20 08:44:53 2023
11, 8, 10, Fri Jan 20 08:45:53 2023
10, 11, 15, Fri Jan 20 08:46:53 2023
13, 8, 9, Fri Jan 20 08:47:53 2023
17, 10, 10, Fri Jan 20 08:48:53 2023
22, 16, 16, Fri Jan 20 08:49:53 2023
6, 7, 5, Fri Jan 20 08:50:53 2023
12, 16, 20, Fri Jan 20 08:51:53 2023
15, 11, 14, Fri Jan 20 08:52:53 2023
11, 15, 15, Fri Jan 20 08:53:53 2023
19, 15, 15, Fri Jan 20 08:54:53 2023
15 17, Fri Jan 20 08:55:53 2023
12, 12, 16, Fri Jan 20 08:56:53 2023
15, 11, 15, Fri Jan 20 08:57:53 2023
15, 12, 15, Fri Jan 20 08:58:53 2023
16, 16, 16, Fri Jan 20 08:59:53 2023
21, 9, 13, Fri Jan 20 09:00:53 2023
10, 10, 16, Fri Jan 20 09:01:53 2023
18, 14, 14, Fri Jan 20 09:02:53 2023
13, 7, 16, Fri Jan 20 09:03:53 2023
9, 9, 12, Fri Jan 20 09:04:53 2023
18, 9, 15, Fri Jan 20 09:05:53 2023
18, 15, 17, Fri Jan 20 09:06:53 2023
16, 15, 18, Fri Jan 20 09:09:53 2023
15, 9, 16, Fri Jan 20 09:10:53 2023
20, 16, 21, Fri Jan 20 09:11:53 2023
13, 13, 13, Fri Jan 20 09:12:53 2023
17, 12, 13, Fri Jan 20 09:13:53 2023
14, 12, 18, Fri Jan 20 09:14:53 2023
16, 10, 12, Fri Jan 20 09:15:53 2023
14, 13, 16, Fri Jan 20 09:16:53 2023
19, 12, 19, Fri Jan 20 09:17:53 2023
18, 8, 14, Fri Jan 20 09:18:53 2023
10, 9, 11, Fri Jan 20 09:19:53 2023
11, 17, 13, Fri Jan 20 09:20:53 2023
16, 20, 14, Fri Jan 20 09:21:53 2023
11, 14, 11, Fri Jan 20 09:22:53 2023
13, 12, 11, Fri Jan 20 09:23:53 2023
18, 13, 23, Fri Jan 20 09:24:53 2023
21, 15, 21, Fri Jan 20 09:25:53 2023
16, 13, 15, Fri Jan 20 09:26:53 2023
18, 15, 18, Fri Jan 20 09:27:53 2023
13, 9, 13, Fri Jan 20 09:28:53 2023
14, 13, 12, Fri Jan 20 09:29:53 2023
14, 9, 15, Fri Jan 20 09:30:53 2023
18, 14, 17, Fri Jan 20 09:31:53 2023
11, 9, 19, Fri Jan 20 09:32:53 2023
9, 7, 8, Fri Jan 20 09:33:53 2023
15, 12, 13, Fri Jan 20 09:34:53 2023
15, 14, 11, Fri Jan 20 09:35:53 2023
19, 18, 17, Fri Jan 20 09:36:53 2023
13, 12, 15, Fri Jan 20 09:37:53 2023
18, 13, 19, Fri Jan 20 09:38:53 2023
16, 17, 17, Fri Jan 20 09:41:53 2023
13, 9, 11, Fri Jan 20 09:42:53 2023
14, 9, 17, Fri Jan 20 09:43:53 2023
10, 7, 10, Fri Jan 20 09:44:53 2023
17, 11, 17, Fri Jan 20 09:45:53 2023
13, 11, 13, Fri Jan 20 09:46:53 2023
15, 12, 16, Fri Jan 20 09:47:53 2023
13, 14, 19, Fri Jan 20 09:48:53 2023
17, 12, 15, Fri Jan 20 09:49:53 2023
16, 15, 17, Fri Jan 20 09:50:53 2023
18, 20, 21, Fri Jan 20 09:51:53 2023
20, 14, 18, Fri Jan 20 09:52:53 2023
17, 14, 21, Fri Jan 20 09:53:53 2023
8, 9, 13, Fri Jan 20 09:54:53 2023
25, 23, 25, Fri Jan 20 09:55:53 2023
18, 17, 15, Fri Jan 20 09:56:53 2023
14, 15, 15, Fri Jan 20 09:57:53 2023
19, 11, 17, Fri Jan 20 09:58:53 2023
10, 10, 15, Fri Jan 20 09:59:53 2023
16, 12, 21, Fri Jan 20 10:00:53 2023
15, 15, 17, Fri Jan 20 10:01:53 2023
20, 13, 19, Fri Jan 20 10:02:53 2023
18, 13, 15, Fri Jan 20 10:03:53 2023
15, 14, 18, Fri Jan 20 10:04:53 2023
12, 6, 10, Fri Jan 20 10:05:53 2023
15, 13, 18, Fri Jan 20 10:06:53 2023
10, 12, 18, Fri Jan 20 10:07:53 2023
19, 18, 28, Fri Jan 20 10:08:53 2023
17, 12, 15, Fri Jan 20 10:09:53 2023
13, 16, 10, Fri Jan 20 10:10:53 2023
16, 14, 13, Fri Jan 20 10:13:53 2023
22, 16, 21, Fri Jan 20 10:14:53 2023
18, 10, 16, Fri Jan 20 10:15:53 2023
15, 11, 18, Fri Jan 20 10:16:53 2023
17, 14, 14, Fri Jan 20 10:17:53 2023
17, 13, 14, Fri Jan 20 10:18:53 2023
10, 6, 14, Fri Jan 20 10:19:53 2023
17, 15, 21, Fri Jan 20 10:20:53 2023
16, 15, 18, Fri Jan 20 10:21:53 2023
11, 10, 10, Fri Jan 20 10:22:53 2023
13, 8, 12, Fri Jan 20 10:23:53 2023
13, 14, 17, Fri Jan 20 10:24:53 2023
14, 14, 14, Fri Jan 20 10:25:53 2023
15, 11, 15, Fri Jan 20 10:26:53 2023
12, 11, 15, Fri Jan 20 10:27:53 2023
19, 20, 18, Fri Jan 20 10:28:53 2023
17, 13, 14, Fri Jan 20 10:29:53 2023
12, 13, 15, Fri Jan 20 10:30:53 2023
15, 17, 17, Fri Jan 20 10:31:53 2023
9, 9, 11, Fri Jan 20 10:32:53 2023
15, 19, 22, Fri Jan 20 10:33:53 2023
15, 16, 17, Fri Jan 20 10:34:53 2023
19, 15, 22, Fri Jan 20 10:35:53 2023
11, 10, 17, Fri Jan 20 10:36:53 2023
15, 10, 16, Fri Jan 20 10:37:53 2023
15, 11, 13, Fri Jan 20 10:38:53 2023
19, 17, 16, Fri Jan 20 10:39:53 2023
13, 13, 18, Fri Jan 20 10:40:53 2023
12, 13, 17, Fri Jan 20 10:41:53 2023
18, 17, 24, Fri Jan 20 10:42:53 2023
11, 15, 11, Fri Jan 20 10:45:53 2023
10, 8, 13, Fri Jan 20 10:46:53 2023
19, 20, 23, Fri Jan 20 10:47:53 2023
11, 8, 15, Fri Jan 20 10:48:53 2023
14, 8, 11, Fri Jan 20 10:49:53 2023
6, 8, 11, Fri Jan 20 10:50:53 2023
15, 7, 14, Fri Jan 20 10:51:53 2023
11, 5, 11, Fri Jan 20 10:52:53 2023
25, 14, 16, Fri Jan 20 10:53:53 2023
15, 9, 12, Fri Jan 20 10:54:53 2023
21, 14, 21, Fri Jan 20 10:55:53 2023
17, 18, 19, Fri Jan 20 10:56:53 2023
24, 15, 19, Fri Jan 20 10:57:53 2023
17, 18, 15, Fri Jan 20 10:58:53 2023
17, 13, 16, Fri Jan 20 10:59:53 2023
13, 9, 13, Fri Jan 20 11:00:53 2023
13, 13, 21, Fri Jan 20 11:01:53 2023
17, 18, 20, Fri Jan 20 11:02:53 2023
9, 8, 12, Fri Jan 20 11:03:53 2023
19, 12, 14, Fri Jan 20 11:04:53 2023
19, 16, 18, Fri Jan 20 11:05:53 2023
12, 8, 13, Fri Jan 20 11:06:53 2023
12, 10, 14, Fri Jan 20 11:07:53 2023
14, 11, 13, Fri Jan 20 11:08:53 2023
7, 5, 10, Fri Jan 20 11:09:53 2023
16, 9, 19, Fri Jan 20 11:10:53 2023
12, 14, 14, Fri Jan 20 11:11:53 2023
11, 7, 14, Fri Jan 20 11:12:53 2023
19, 16, 16, Fri Jan 20 11:13:53 2023
15, 13, 22, Fri Jan 20 11:14:53 2023
13, 11, 19, Fri Jan 20 11:17:53 2023
23, 21, 20, Fri Jan 20 11:18:53 2023
17, 17, 24, Fri Jan 20 11:19:53 2023
12, 17, 11, Fri Jan 20 11:20:53 2023
18, 14, 13, Fri Jan 20 11:21:53 2023
25, 20, 21, Fri Jan 20 11:22:53 2023
16, 14, 17, Fri Jan 20 11:23:53 2023
21, 16, 19, Fri Jan 20 11:24:53 2023
17, 13, 12, Fri Jan 20 11:25:53 2023
13, 10, 16, Fri Jan 20 11:26:53 2023
12, 7, 14, Fri Jan 20 11:27:53 2023
17, 18, 21, Fri Jan 20 11:28:53 2023
15, 6, 10, Fri Jan 20 11:29:53 2023
13, 10, 11, Fri Jan 20 11:30:53 2023
17, 16, 20, Fri Jan 20 11:31:53 2023
22, 21, 19, Fri Jan 20 11:32:53 2023
16, 14, 19, Fri Jan 20 11:33:53 2023
9, 11, 9, Fri Jan 20 11:34:53 2023
11, 12, 21, Fri Jan 20 11:35:53 2023
14, 12, 14, Fri Jan 20 11:36:53 2023
9, 9, 17, Fri Jan 20 11:37:53 2023
18, 18, 21, Fri Jan 20 11:38:53 2023
13, 12, 10, Fri Jan 20 11:39:53 2023
25, 16, 25, Fri Jan 20 11:40:53 2023
15, 11, 14, Fri Jan 20 11:41:53 2023
14, 11, 14, Fri Jan 20 11:42:53 2023
21, 18, 17, Fri Jan 20 11:43:53 2023
12, 10, 8, Fri Jan 20 11:44:53 2023
19, 17, 21, Fri Jan 20 11:45:53 2023
7, 9, 9, Fri Jan 20 11:46:53 2023
18, 9, 18, Fri Jan 20 11:49:53 2023
18, 12, 13, Fri Jan 20 11:50:53 2023
17, 14, 13, Fri Jan 20 11:51:53 2023
5, 9, 11, Fri Jan 20 11:52:53 2023
9, 7, 15, Fri Jan 20 11:53:53 2023
18, 11, 13, Fri Jan 20 11:54:53 2023
18, 9, 11, Fri Jan 20 11:55:53 2023
18, 18, 17, Fri Jan 20 11:56:53 2023
27, 19, 21, Fri Jan 20 11:57:53 2023
13, 13, 17, Fri Jan 20 11:58:53 2023
14, 11, 12, Fri Jan 20 11:59:53 2023
14, 11, 9, Fri Jan 20 12:00:53 2023
12, 8, 13, Fri Jan 20 12:01:53 2023
11, 10, 7, Fri Jan 20 12:02:53 2023
12, 12, 17, Fri Jan 20 12:03:53 2023
21, 14, 19, Fri Jan 20 12:04:53 2023
19, 13, 15, Fri Jan 20 12:05:53 2023
17, 16, 17, Fri Jan 20 12:06:53 2023
13, 7, 9, Fri Jan 20 12:07:53 2023
15, 7, 13, Fri Jan 20 12:08:53 2023
15, 14, 12, Fri Jan 20 12:09:53 2023
18, 10, 12, Fri Jan 20 12:10:53 2023
24, 22, 25, Fri Jan 20 12:11:53 2023
7, 10, 9, Fri Jan 20 12:12:53 2023
13, 8, 12, Fri Jan 20 12:13:53 2023
10, 12, 16, Fri Jan 20 12:14:53 2023
13, 16, 17, Fri Jan 20 12:15:53 2023
11, 6, 10, Fri Jan 20 12:16:53 2023
18, 19, 20, Fri Jan 20 12:17:53 2023
11, 15, 15, Fri Jan 20 12:18:53 2023
11, 9, 11, Fri Jan 20 12:21:53 2023
19, 15, 13, Fri Jan 20 12:22:53 2023
13, 14, 12, Fri Jan 20 12:23:53 2023
9, 8, 10, Fri Jan 20 12:24:53 2023
12, 7, 13, Fri Jan 20 12:25:53 2023
19, 14, 19, Fri Jan 20 12:26:53 2023
17, 15, 17, Fri Jan 20 12:27:53 2023
4, 3, 10, Fri Jan 20 12:28:53 2023
19, 17, 27, Fri Jan 20 12:29:53 2023
21, 18, 23, Fri Jan 20 12:30:53 2023
13, 14, 13, Fri Jan 20 12:31:53 2023
12, 7, 11, Fri Jan 20 12:32:53 2023
21, 18, 23, Fri Jan 20 12:33:53 2023
16, 12, 19, Fri Jan 20 12:34:53 2023
17, 11, 15, Fri Jan 20 12:35:53 2023
16, 11, 15, Fri Jan 20 12:36:53 2023
15, 12, 15, Fri Jan 20 12:37:53 2023
20, 20, 22, Fri Jan 20 12:38:53 2023
11, 11, 11, Fri Jan 20 12:39:53 2023
10, 11, 13, Fri Jan 20 12:40:53 2023
17, 11, 18, Fri Jan 20 12:41:53 2023
16, 9, 15, Fri Jan 20 12:42:53 2023
18, 15, 20, Fri Jan 20 12:43:53 2023
25, 13, 12, Fri Jan 20 12:44:53 2023
9, 7, 15, Fri Jan 20 12:45:53 2023
14, 15, 21, Fri Jan 20 12:46:53 2023
18, 17, 23, Fri Jan 20 12:47:53 2023
10, 11, 11, Fri Jan 20 12:48:53 2023
22, 17, 22, Fri Jan 20 12:49:53 2023
14, 12, 17, Fri Jan 20 12:50:53 2023
14, 8, 9, Fri Jan 20 12:53:53 2023
19, 8, 11, Fri Jan 20 12:54:53 2023
12, 14, 18, Fri Jan 20 12:55:53 2023
15, 10, 16, Fri Jan 20 12:56:53 2023
18, 11, 16, Fri Jan 20 12:57:53 2023
20, 15, 22, Fri Jan 20 12:58:53 2023
5, 5, 7, Fri Jan 20 12:59:53 2023
22, 20, 24, Fri Jan 20 13:00:53 2023
19, 10, 14, Fri Jan 20 13:01:53 2023
14, 12, 12, Fri Jan 20 13:02:53 2023
13, 15, 15, Fri Jan 20 13:03:53 2023
22, 17, 19, Fri Jan 20 13:04:53 2023
10, 8, 13, Fri Jan 20 13:05:53 2023
12, 11, 19, Fri Jan 20 13:06:53 2023
14, 14, 18, Fri Jan 20 13:07:53 2023
14, 12, 16, Fri Jan 20 13:08:53 2023
16, 10, 15, Fri Jan 20 13:09:53 2023
18, 17, 18, Fri Jan 20 13:10:53 2023
16, 11, 16, Fri Jan 20 13:11:53 2023
14, 15, 17, Fri Jan 20 13:12:53 2023
19, 20, 20, Fri Jan 20 13:13:53 2023
16, 18, 18, Fri Jan 20 13:14:53 2023
14, 8, 14, Fri Jan 20 13:15:53 2023
24, 17, 22, Fri Jan 20 13:16:53 2023
13, 12, 14, Fri Jan 20 13:17:53 2023
16, 12, 16, Fri Jan 20 13:18:53 2023
19, 17, 17, Fri Jan 20 13:19:53 2023
12, 9, 16, Fri Jan 20 13:20:53 2023
21, 19, 18, Fri Jan 20 13:21:53 2023
17, 15, 17, Fri Jan 20 13:22:53 2023
15, 12, 23, Fri Jan 20 13:25:53 2023
14, 8, 17, Fri Jan 20 13:26:53 2023
17, 11, 22, Fri Jan 20 13:27:53 2023
19, 10, 16, Fri Jan 20 13:28:53 2023
16, 14, 20, Fri Jan 20 13:29:53 2023
13, 10, 11, Fri Jan 20 13:30:53 2023
13, 13, 14, Fri Jan 20 13:31:53 2023
14, 16, 19, Fri Jan 20 13:32:53 2023
17, 10, 13, Fri Jan 20 13:33:53 2023
19, 18, 21, Fri Jan 20 13:34:53 2023
16, 13, 18, Fri Jan 20 13:35:53 2023
12, 9, 16, Fri Jan 20 13:36:53 2023
12, 17, 15, Fri Jan 20 13:37:53 2023
12, 9, 13, Fri Jan 20 13:38:53 2023
18, 16, 17, Fri Jan 20 13:39:53 2023
18, 19, 17, Fri Jan 20 13:40:53 2023
16, 12, 13, Fri Jan 20 13:41:53 2023
7, 11, 13, Fri Jan 20 13:42:53 2023
14, 13, 9, Fri Jan 20 13:43:53 2023
13, 10, 13, Fri Jan 20 13:44:53 2023
10, 13, 13, Fri Jan 20 13:45:53 2023
14, 15, 16, Fri Jan 20 13:46:53 2023
9, 9, 9, Fri Jan 20 13:47:53 2023
21, 20, 19, Fri Jan 20 13:48:53 2023
14, 16, 10, Fri Jan 20 13:49:53 2023
13, 12, 18, Fri Jan 20 13:50:53 2023
10, 12, 16, Fri Jan 20 13:51:53 2023
13, 14, 13, Fri Jan 20 13:52:53 2023
12, 9, 14, Fri Jan 20 13:53:53 2023
12, 17, 14, Fri Jan 20 13:54:53 2023
16, 11, 11, Fri Jan 20 13:57:53 2023
21, 17, 20, Fri Jan 20 13:58:53 2023
10, 5, 7, Fri Jan 20 13:59:53 2023
16, 17, 25, Fri Jan 20 14:00:53 2023
14, 11, 11, Fri Jan 20 14:01:53 2023
17, 14, 16, Fri Jan 20 14:02:53 2023
19, 11, 19, Fri Jan 20 14:03:53 2023
17, 17, 16, Fri Jan 20 14:04:53 2023
18, 14, 16, Fri Jan 20 14:05:53 2023
16, 14, 18, Fri Jan 20 14:06:53 2023
16, 14, 14, Fri Jan 20 14:07:53 2023
14, 12, 18, Fri Jan 20 14:08:53 2023
10, 12, 13, Fri Jan 20 14:09:53 2023
16, 14, 14, Fri Jan 20 14:10:53 2023
12, 7, 12, Fri Jan 20 14:11:53 2023
15, 15, 13, Fri Jan 20 14:12:53 2023
17, 17, 21, Fri Jan 20 14:13:53 2023
18, 12, 13, Fri Jan 20 14:14:53 2023
21, 18, 24, Fri Jan 20 14:15:53 2023
9, 10, 15, Fri Jan 20 14:16:53 2023
16, 18, 23, Fri Jan 20 14:17:53 2023
15, 16, 22, Fri Jan 20 14:18:53 2023
20, 16, 14, Fri Jan 20 14:19:53 2023
23, 14, 16, Fri Jan 20 14:20:53 2023
21, 18, 20, Fri Jan 20 14:21:53 2023
11, 12, 13, Fri Jan 20 14:22:53 2023
13, 9, 13, Fri Jan 20 14:23:53 2023
21, 17, 20, Fri Jan 20 14:24:53 2023
18, 13, 13, Fri Jan 20 14:25:53 2023
17, 9, 11, Fri Jan 20 14:26:53 2023
15, 12, 24, Fri Jan 20 14:29:53 2023
21, 12, 16, Fri Jan 20 14:30:53 2023
18, 18, 23, Fri Jan 20 14:31:53 2023
13, 10, 14, Fri Jan 20 14:32:53 2023
14, 9, 14, Fri Jan 20 14:33:53 2023
16, 18, 21, Fri Jan 20 14:34:53 2023
15, 15, 18, Fri Jan 20 14:35:53 2023
10, 10, 19, Fri Jan 20 14:36:53 2023
13, 14, 13, Fri Jan 20 14:37:53 2023
15, 16, 17, Fri Jan 20 14:38:53 2023
12, 17, 17, Fri Jan 20 14:39:53 2023
17, 10, 13, Fri Jan 20 14:40:53 2023
19, 13, 12, Fri Jan 20 14:41:53 2023
12, 7, 8, Fri Jan 20 14:42:53 2023
24, 17, 22, Fri Jan 20 14:43:53 2023
13, 11, 14, Fri Jan 20 14:44:53 2023
14, 13, 15, Fri Jan 20 14:45:53 2023
10, 19, 16, Fri Jan 20 14:46:53 2023
15, 16, 14, Fri Jan 20 14:47:53 2023
19, 13, 24, Fri Jan 20 14:48:53 2023
10, 6, 13, Fri Jan 20 14:49:53 2023
19, 17, 16, Fri Jan 20 14:50:53 2023
15, 12, 16, Fri Jan 20 14:51:53 2023
17, 15, 18, Fri Jan 20 14:52:53 2023
14, 13, 16, Fri Jan 20 14:53:53 2023
17, 15, 15, Fri Jan 20 14:54:53 2023
9, 10, 15, Fri Jan 20 14:55:53 2023
21, 7, 14, Fri Jan 20 14:56:53 2023
14, 15, 20, Fri Jan 20 14:57:53 2023
17, 12, 20, Fri Jan 20 14:58:53 2023
12, 9, 8, Fri Jan 20 15:01:53 2023
14, 13, 16, Fri Jan 20 15:02:53 2023
15, 15, 13, Fri Jan 20 15:03:53 2023
27, 21, 30, Fri Jan 20 15:04:53 2023
17, 18, 17, Fri Jan 20 15:05:53 2023
21, 13, 16, Fri Jan 20 15:06:53 2023
14, 10, 11, Fri Jan 20 15:07:53 2023
9, 8, 7, Fri Jan 20 15:08:53 2023
15, 16, 13, Fri Jan 20 15:09:53 2023
7, 9, 18, Fri Jan 20 15:10:53 2023
15, 12, 16, Fri Jan 20 15:11:53 2023
15, 15, 22, Fri Jan 20 15:12:53 2023
13, 13, 15, Fri Jan 20 15:13:53 2023
13, 12, 18, Fri Jan 20 15:14:53 2023
11, 10, 9, Fri Jan 20 15:15:53 2023
17, 11, 14, Fri Jan 20 15:16:53 2023
18, 17, 19, Fri Jan 20 15:17:53 2023
15, 13, 17, Fri Jan 20 15:18:53 2023
23, 22, 23, Fri Jan 20 15:19:53 2023
15, 8, 12, Fri Jan 20 15:20:53 2023
